id	filename	md5	size	state
71de4c14-2ca0-4ece-9cd1-07af6a466b12	TCGA-06-0174-01Z-00-DX1.85e41742-7e59-49d8-aaae-20feccaa2f68.svs	c55a62d841eb37ba939abb1c13bf3a14	44794777	released
7e28caae-49a3-4202-a0dc-f5f54327a1b8	TCGA-06-0176-01Z-00-DX1.bc0aabdd-adc2-4aae-830a-2c30cad01027.svs	2ffaa72860de7859bedb51d5e1a07be5	41859209	released
b6ab6199-0960-4f6a-ba69-2e79d7961551	TCGA-06-0178-01Z-00-DX1.6102d1a4-610b-4c5e-abc8-17dce6b84911.svs	0930801a1d33cf1f6ce77920f64fee55	541664285	released
3a15a5f1-034b-4e92-9f7b-7cce04f5fbce	TCGA-06-0184-01Z-00-DX1.aa1c8dbf-ae23-4f98-8b44-86bcbb24e839.svs	478174d9b8f6f25b9ad48b0535fd67c1	745305829	released
498ec8cf-92e5-4232-b2b8-82e681b9245c	TCGA-06-0185-01Z-00-DX1.63a424a7-724c-45f4-9eee-c7fc1eda49a6.svs	4339f230bb18805b3a8a35a2e2235faf	528182641	released
1440efb9-c972-4b9b-9a3d-e92165220e2e	TCGA-06-0187-01Z-00-DX1.cdb244df-72af-4ffa-b063-a4ab81f89617.svs	987d13f7b255f462a1de5143cba4db50	187704133	released
7e8eb7b1-1eea-4d8a-88cb-cc122b3a8c6e	TCGA-06-0188-01Z-00-DX1.0f407c83-b086-4b9b-815f-a300c8ab8f22.svs	c237155f2d0653d8fbde30b47a7d61dd	387379607	released
bc285102-5716-470e-9a0f-7202436cdf43	TCGA-06-0189-01Z-00-DX1.1d688f71-dfa3-482e-98f8-d667201b50ed.svs	2d62c7f50f3402e04c6d25d7a50916bf	850484035	released
6b40e885-cfe3-4187-9eec-f6685cff4f2f	TCGA-06-0190-01Z-00-DX1.84da294a-81f2-4820-b72e-f084769f771a.svs	f6c177c823867f3dc85c0acfb73e52a0	361822933	released
9b9be529-143c-4128-aee6-5ba7e530413a	TCGA-06-0192-01Z-00-DX1.2b015dd0-c962-4c36-a472-8ead6806374a.svs	4f6047c90f01f8aa6857cdbaa3d17947	873371629	released
836586b3-f772-4102-b469-7c164fc37357	TCGA-06-0195-01Z-00-DX1.c22cac2c-b46b-4731-ac79-cdc0d24b2461.svs	31647a7abedc2039eddb72e36a046200	634971291	released
